dates;prix_spot;prix_OA1C;prix_OA2C;prix_OA4C;prix_OA5C;ossau_artouste_lac;ossau_artouste_usine;ossau_bious;ossau_pont_de_camps;ossau_miegebat;ossau_hourat;ossau_geteu;ossau_castet;ossau_fabreges;valentin_eaux_bonnes;valentin_assouste;valentin_espalungue;mareges_mareges;mareges_saint_pierre;mareges_coindre;louron_lassoula;louron_clarabide;louron_lapes;louron_pont_de_prat;louron_aube;louron_pont_d_estagnou;eget_eget;eget_oule
05/09/2018 15:00;59,59;40;9,34;17,66;29,23;0;0;0;0;14,6;8,06;1,6;0,33;2,96;0;0;0;0;0;0;14,08;12,65;0,44;0;0,12;0,49;19,1;0,85
05/09/2018 16:00;35,62;40;30,34;33,95;44,32;0;0;0;0;13,15;7,16;1,36;0,34;2,96;0;0;0;0;0;0;14,03;12,64;0,44;0;0,1;0,48;18,92;0,85
05/09/2018 17:00;73,12;40;6,14;36,07;38,57;0;0;0;0;13,43;6,38;1,15;0,34;2,92;0;0;0;73,71;19,54;0;13,99;12,66;0,44;0;0,1;0,48;19,09;0,85
05/09/2018 18:00;8,53;40;20,88;11,75;58,18;0;0;0;3,43;13,78;7,49;1,45;0,34;2,96;0;0;0,07;87,31;95,07;0;13,96;12,64;0,44;0;0,11;0,48;18,92;0,84
05/09/2018 19:00;40,21;40;13,41;16,94;41,31;0;0;0;37,31;17,18;9,51;1,95;0,34;2,94;0;0;0,81;86,37;95,09;0;14,05;12,66;0,44;0;0,13;0,49;19,05;0,86
05/09/2018 20:00;79,65;40;4,51;19,19;17,07;0;0;0;19,6;19,86;11,76;2,49;0,34;2,95;0;0;0;44,69;49,16;0;13,96;12,65;0,44;0;0,15;0,49;18,99;0,85
05/09/2018 21:00;4,15;40;30,76;17,63;27,42;0;0;0;0;8,39;5,67;0,93;0,34;0,5;0;0;0;0;0;0;14,03;12,65;0,47;0;0,19;0,49;18,92;0,84
05/09/2018 22:00;68,75;40;32,73;18,58;57,68;0;0;0;0;5,99;4,19;0,53;0,35;0;0;0;0;0;0;0;8,04;12,66;0,45;0;0,56;0,49;10,73;0,47
05/09/2018 23:00;1,2;40;12,9;44,5;33,09;0;0;0;0;5,1;4,11;0,54;0,35;0;0;0;1,53;0;0;0;0,53;5,66;0,48;0;0,62;0,47;0;0,04
06/09/2018 00:00;33,08;40;49,87;33,92;8,38;0;0;0;0;0;2,9;0,16;0,36;0;0;0;1,55;0;0;0;3,41;5,13;0,81;0;0,6;0,48;0;0
06/09/2018 01:00;2,44;40;42,06;49,36;25,63;0;0;0;0;0;2,9;0,17;0,36;0;0;0;1,02;0;0;0;3,4;5,13;0,81;0;0,59;0,48;0;0
06/09/2018 02:00;83,75;40;42,19;21,94;42,45;0;0;0;0;0;1,15;0,07;0,36;0;0;0;0,79;0;0;0;3,38;4,77;0,81;0;0,57;0,48;0;0
06/09/2018 03:00;82,6;40;49,29;34,84;19,12;0;0;0;0;18,93;9,11;1,86;0,35;3,15;0;0;0,79;0;0;0;3,4;1,98;0,8;0;0,59;0,48;0;0
06/09/2018 04:00;83,57;40;9,76;16,06;15,2;0;0;0;0;17,9;8,53;1,72;0,35;3,45;0;0;0,79;0;0;0;3,4;4,02;0,8;0;0,57;0,48;0;0
06/09/2018 05:00;28,68;40;4,09;24,07;2,38;0;0;0;0;16,04;7,26;1,38;0,36;3,47;0;0;0,79;0;0;0;3,44;4,38;0,8;0;0,56;0,49;0;0
06/09/2018 06:00;56,61;40;14,15;25,37;9,99;0;0;0;0;13,18;6,96;1,31;0,36;2,92;0;0;0,32;0;0;0;2,9;3,69;0,57;0;0,57;0,38;0;0
06/09/2018 07:00;49,81;40;32,79;18,88;26,28;0;0;0;0;12,35;6,84;1,28;0,35;2,46;0;0;0;73,5;82,02;0;3,5;4,38;0;0;0,56;0,27;0;0
06/09/2018 08:00;14,82;40;8,59;52,58;2,54;0;0;0;0;7,13;3,98;0,51;0,35;0,4;0;0;0;87,66;96,73;0,01;3,51;4,26;0;0;0,53;0,31;0;0
06/09/2018 09:00;11,66;40;42,19;26,04;39,02;0;0;0;0;3,17;2,9;0,18;0,35;0;0;0;0;86,39;96,03;0;0,63;2,28;0,42;0;0,51;0,21;0;0
06/09/2018 10:00;0,12;40;22,38;10,94;15,57;0;0;0;0;0;2,9;0,17;0,35;0;0;0;0,17;45,43;68,87;0;2,68;3,06;0,49;0;0,49;0,22;0;0
06/09/2018 11:00;20,18;40;43,4;50,71;54,39;0;0;0;0;0;1,16;0,07;0,34;0;0;0;0,69;0;0;0;3,4;4,18;0,51;0;0,5;0,21;0;0
06/09/2018 12:00;20,54;40;49,31;24,61;10,09;0;0;0;0;0;0;0;0,34;0;0;0;0,7;0;0;0;3,37;4,19;0,49;0;0,49;0,19;0;0
06/09/2018 13:00;20,08;40;37,8;31,6;44;0;0;0;0;0;0;0;0,35;0;0;0;0,77;0;0;0;3,37;4,18;0,47;0;0,46;0,29;0;0
06/09/2018 14:00;49,18;40;34,68;11,69;23,39;0;0;0;0;0;0;0;0,35;0;0;0;0,76;0;0;0,55;5,27;5,77;0,47;0;0,44;0,26;0;0
06/09/2018 15:00;70,9;40;38,45;32,01;12,52;0;0;0;0;0;0;0;0,34;0;0;0;0,19;0;0;0;6,86;7,22;0,49;0;0,42;0,22;0;0
06/09/2018 16:00;36,3;40;40,97;36,8;16,86;0;0;0;0;15,86;7,89;1,71;0,33;2,96;0;0;0;0;0;0;6,99;7,82;0,51;0;0,33;0,31;0;0
06/09/2018 17:00;52,71;40;14,96;5,13;24,42;0;0;0;0;16,15;8,45;1,69;0,33;3,44;0;0;0,3;0;0;0;6,96;7,83;0,51;0;0,41;0,42;0;0
06/09/2018 18:00;48,6;40;32,1;30,42;44,25;0;0;0;0;16;7,98;1,57;0,33;3,36;0;0;0,75;78,87;88,98;0;7,94;7,55;0,43;0;0,39;0,42;3,55;0
06/09/2018 19:00;79,05;40;17,35;31,92;35,45;0;0;0;0;12,61;6,68;1,24;0,33;2,96;0;0;0;84,94;95,05;0;9,92;9,77;0,48;0;0,4;0,33;14,82;0
06/09/2018 20:00;10,86;40;36,97;37,67;12,75;0;0;0;0;13,91;7,89;1,55;0,33;2,93;0;0;0;43,25;47,92;0;9,95;10,4;0,48;0;0,42;0,4;17,91;0
06/09/2018 21:00;47,83;40;30,13;42,33;5;0;0;0;0;7,11;4,18;0,55;0,34;0,5;0;0;0;0;0;0;10,03;10,66;0,48;0;0,39;0,48;13,65;0
06/09/2018 22:00;24,27;40;20,71;35,09;50,17;0;0;0;0;1,82;3,09;0,22;0,34;0;0;0;0;0;0;0;10;10,69;0,48;0;0,41;0,48;12,82;0
06/09/2018 23:00;24,81;40;38,97;21;40,58;0;0;0;0;0;2,9;0,17;0,34;0;0;0;0;0;0;0;10;10,79;0,47;0;0,42;0,48;8,19;0
07/09/2018 00:00;30,05;40;24,41;18,75;20,16;0;0;0;0;0;0,28;0,02;0,34;0;0;0;0;0;0;0;9,99;10,97;0,47;0;0,41;0,47;6;0
07/09/2018 01:00;57,4;40;18,63;39,95;54,03;0;0;0;0;0;0;0;0,33;0;0;0;0;0;0;0;10,01;10,76;0,48;0;0,41;0,45;5,6;0
07/09/2018 02:00;30,54;40;9,37;8,54;57,94;0;0;0;0;0;0;0;0,33;0;0;0;0;0;0;0;10;10,66;0,48;0;0,39;0,47;4,97;0
07/09/2018 03:00;65,46;40;19,12;13,68;43,02;0;0;0;0;0;0;0;0,33;0;0;0;0;0;0;0;9,99;10,75;0,47;0;0,41;0,48;5,74;0
07/09/2018 04:00;39,76;40;10,24;43,88;39,93;0;0;0;0;0;0;0;0,32;0;0;0;0;0;0;0;9,98;10,92;0,47;0;0,38;0,45;6,14;0
07/09/2018 05:00;1,73;40;42,08;12,4;11,95;0;0;0;0;0,03;0;0;0,32;0;0;0;0;0;0;0;10,02;10,7;0,47;0;0,38;0,41;6,05;0
07/09/2018 06:00;78,13;40;11,59;5,69;31,97;0;0;0;0;15,7;8,43;1,6;0,32;3,15;0;0;0;46,03;54,77;0;10,06;10,63;0,47;0;0,37;0,47;6,2;0
07/09/2018 07:00;42,02;40;42,22;54,81;49,32;0;0;0;0;16,77;9,78;2,03;0,32;3,48;0;0;0,66;79,47;89,98;0;10,08;10,88;0,47;0;0,34;0,48;5,98;0
07/09/2018 08:00;10,75;40;28,75;10,97;12,14;0;0;0;0;16,26;8,36;1,67;0,32;3,43;0;0;0,82;79,46;86,75;0;10,07;10,87;0,47;0;0,37;0,45;5,93;0
07/09/2018 09:00;21,52;40;48,65;49,08;39,07;0;0;0;0;15,45;8,84;1,81;0,32;3,45;0;0;0,88;59,22;86,15;0;10,06;10,87;0,54;0;0,34;0,39;5,66;0
07/09/2018 10:00;73,97;40;14,84;14,34;44,41;0;0;0;0;15,77;8,05;1,63;0,32;3,43;0;0;0,69;54,13;84,24;0;10,07;10,74;0,5;0;0,35;0,47;5,85;0
07/09/2018 11:00;15,35;40;42,74;27,8;19,42;0;0;0;0;15,56;8,95;1,82;0,32;3,45;0;0;0;9,58;14,9;0;10,08;10,58;0,5;0;0,33;0,48;5,98;0
07/09/2018 12:00;20,82;40;13,16;45,44;42,54;0;0;0;0;7,25;4,19;0,56;0,32;0,59;0;0;0;0;0;0;10,04;10,85;0,5;0;0,31;0,46;13,14;0
07/09/2018 13:00;35,01;40;15,1;39,96;2,12;0;0;0;0;0;2,9;0,17;0,33;0;0;0;0;0;0;0;10,04;10,86;0,5;0;0,32;0,37;14,89;0
07/09/2018 14:00;80,78;40;14,01;46,51;32,76;0;0;0;0;0;2,91;0,2;0,33;0;0;0;0,52;0;0;0;1,94;7,61;0,5;0;0,3;0,46;8,3;0
07/09/2018 15:00;75,75;40;6,48;32,62;4,61;0;0;0;0;0;0,02;0;0,32;0;0;0;0,34;0;0;0;9,47;5,69;0,45;0;0,3;0,47;6,32;0
07/09/2018 16:00;0,21;40;48,55;0,86;47,03;0;0;0;0;0;0;0;0,32;0;0;0;0;0;0;0;11,9;10,41;0,5;0;0,29;0,21;6,52;0
07/09/2018 17:00;57,65;40;47,78;10,56;51,75;0;0;0;0;16,46;8,06;1,56;0,32;3,24;0;0;0;0;0;0;12,01;10,9;0,5;0;0,31;0,24;6,3;0
07/09/2018 18:00;75,31;40;3,49;23,04;51,86;0;0;0;0;14,28;6,57;1,2;0,32;3,47;0;0;0;0;0;0;12,03;10,94;0,5;0;0,29;0,46;5,97;0
07/09/2018 19:00;38,61;40;3,32;49,13;46,92;0;0;0;0;13,24;6,56;1,21;0,32;3,63;0;0;0,59;0;0;0;12,05;10,98;0,5;0;0,3;0,49;5,97;0
07/09/2018 20:00;34,41;40;37,89;25,56;38,73;0;0;0;0;12,56;6,56;1,19;0,32;3,45;0;0;0,25;0;0;0;12,04;11,04;0,51;0;0,29;0,48;5,83;0
07/09/2018 21:00;19,07;40;36,2;4,91;43,91;0;0;0;0;15,33;8,58;1,73;0,32;3,44;0;0;0;0;0;0;12;11,06;0,51;0;0,29;0,41;5,89;0
07/09/2018 22:00;27,97;40;42,17;30,04;59,62;0;0;0;0;16,21;9,16;1,88;0,32;3,45;0;0;0;0;0;0;12,02;11,04;0,51;0;0,3;0,44;5,97;0
07/09/2018 23:00;71,97;40;31,38;33,84;40,26;0;0;0;0;16,16;9,28;1,89;0,32;3,44;0;0;0;0;0;0;9,01;9,02;0,51;0;0,3;0,47;2,5;0
08/09/2018 00:00;82,47;40;23,4;5,17;46,61;0;0;0;0;6,63;4,45;0,62;0,32;0,61;0;0;0;0;0;0;7,95;7,48;0,5;0;0,3;0,48;0;0
08/09/2018 01:00;74,5;40;22,78;27,07;16,26;0;0;0;0;0;2,91;0,18;0,32;0;0;0;0;0;0;0;7,94;7,47;0,5;0;0,3;0,29;0;0
08/09/2018 02:00;28,27;40;24,49;52,49;36,08;0;0;0;0;0;2,57;0,14;0,32;0;0;0;0;0;0;0;7,96;7,48;0,5;0;0,29;0,27;0;0
08/09/2018 03:00;28,08;40;0,74;24,55;54,04;0;0;0;0;0;0;0;0,32;0;0;0;0;0;0;0;7,95;7,55;0,51;0;0,3;0,37;0;0
08/09/2018 04:00;81,85;40;25,89;0,17;55,29;0;0;0;0;0;0;0;0,32;0;0;0;0;0;0;0;7,91;7,53;0,51;0;0,29;0,34;0;0
08/09/2018 05:00;45,28;40;6,81;43,82;4,49;0;0;0;0;15,64;7,59;1,45;0,32;3,12;0;0;0;0;0;0;7,89;7,49;0,51;0;0,34;0,28;0;0
08/09/2018 06:00;15,91;40;39,55;48,84;29,37;0;0;0;0;15,23;7,14;1,35;0,31;3,47;0;0;0;0;0;0;7,9;7,5;0,51;0;0,32;0,34;0;0
08/09/2018 07:00;49,28;40;2,87;17,33;8,89;0;0;0;0;13,68;7,2;1,35;0,31;3,47;0;0;0,66;0;0;0;7,9;7,47;0,51;0;0,32;0,35;0;0
08/09/2018 08:00;8,29;40;11,22;17;17,27;0;0;0;0;13,31;7,56;1,47;0,32;3,43;0;0;0,73;0;0;0;7,9;7,48;0,51;0;0,31;0,31;0;0
08/09/2018 09:00;58,15;40;9,53;29,68;3,98;0;0;0;0;13,35;7,7;1,5;0,32;3,49;0;0;0,22;0;0;0;7,93;7,5;0,51;0;0,32;0,29;0;0
08/09/2018 10:00;0,28;40;40,29;48,72;33,34;0;0;0;0;14,8;7,61;1,48;0,32;3,45;0;0;0;0;0;0;7,93;7,49;0,51;0;0,31;0,33;0;0
08/09/2018 11:00;74,58;40;24,67;30;37,23;0;0;0;0;16,19;9,05;1,85;0,32;3,44;0;0;0;0;0;0;7,95;7,52;0,51;0;0,31;0,36;0;0
08/09/2018 12:00;62,87;40;30,82;42,33;59,45;0;0;0;0;7,45;4,14;0,51;0,32;0,59;0;0;0;0;0;0;7,96;7,52;0,51;0;0,29;0,32;0;0
08/09/2018 13:00;39,46;40;46,98;2,4;11,34;0;0;0;0;0;2,91;0,17;0,33;0;0;0;0,03;0;0;0;7,95;7,5;0,51;0;0,31;0,29;0;0
08/09/2018 14:00;43,65;40;19,65;37,34;53,06;0;0;0;0;0;2,91;0,17;0,32;0;0;0;0,76;0;0;0;7,95;7,5;0,5;0;0,33;0,35;0;0
08/09/2018 15:00;77,14;40;18,34;10,48;4,19;0;0;0;0;0;0;0;0,32;0;0;0;0;0;0;0;7,95;7,47;0,51;0;0,32;0,35;0;0
08/09/2018 16:00;11,83;40;22,97;54,46;12,45;0;0;0;0;15,92;7,15;1,35;0,32;3,23;0;0;0;0;0;0;7,94;7,47;0,5;0;0,32;0,29;0;0
08/09/2018 17:00;75,28;40;34,13;9,72;44,52;0;0;0;0;14,76;6,89;1,29;0,32;3,44;0;0;0;0;0;0;7,97;7,48;0,5;0;0,31;0,27;0;0
08/09/2018 18:00;30,99;40;18,65;2,05;13,37;0;0;0;0;13,11;5,82;1;0,32;3,47;0;0;0;0;0;0;7,96;7,49;0,5;0;0,31;0,32;0;0
08/09/2018 19:00;27,55;40;28,05;30,88;38,19;0;0;0;0;12,83;6,92;1,3;0,32;3,44;0;0;0,09;0;0;0;7,99;7,51;0,5;0;0,31;0,33;0;0
08/09/2018 20:00;14,9;40;10,21;22,87;47,54;0;0;0;0;14,49;8,09;1,59;0,31;3,45;0;0;0,71;0;0;0;8;7,53;0,5;0;0,3;0,34;0;0
08/09/2018 21:00;80,32;40;43,74;13,25;21,59;0;0;0;0;16,19;9,16;1,87;0,31;3,46;0;0;0;0;0;0;8;7,52;0,5;0;0,32;0,29;0;0
08/09/2018 22:00;51,73;40;29,2;24,68;12,93;0;0;0;0;16,32;9,34;1,91;0,32;3,43;0;0;0;0;0;0;7,99;7,5;0,5;0;0,31;0,28;0;0
08/09/2018 23:00;40,47;40;38,55;37,9;29,01;0;0;0;0;6,85;4,2;0,54;0,32;0,52;0;0;0;0;0;0;8;7,51;0,5;0;0,32;0,34;0;0
09/09/2018 00:00;35,3;40;41,74;47,24;26,23;0;0;0;0;0;2,91;0,19;0,32;0;0;0;0;0;0;0;8,02;7,51;0,5;0;0,31;0,34;0;0
09/09/2018 01:00;58,8;40;42,31;13,16;46,04;0;0;0;0;0;2,17;0,13;0,32;0;0;0;0;0;0;0;8,01;7,52;0,5;0;0,32;0,28;0;0
09/09/2018 02:00;83,17;40;23,34;32,42;56,6;0;0;0;0;0;0;0;0,32;0;0;0;0;0;0;0;8,04;7,53;0,5;0;0,31;0,31;0;0
09/09/2018 03:00;15,39;40;42,38;48,37;1,9;0;0;0;0;0;0;0;0,31;0;0;0;0;0;0;0;8,02;7,54;0,5;0;0,32;0,34;0;0
09/09/2018 04:00;51,56;40;30,36;27,77;31,3;0;0;0;0;16,6;7,5;1,42;0,31;3,25;0;0;0;0;0;0;8,02;7,52;0,5;0;0,32;0,35;0;0
09/09/2018 05:00;44,12;40;1,57;2,85;4,25;0;0;0;0;15,17;7,1;1,35;0,31;3,47;0;0;0;0;0;0;7,98;7,48;0,5;0;0,32;0,24;0;0
09/09/2018 06:00;2,14;40;4,17;43,89;15,84;0;0;0;0;13,67;7,78;1,52;0,3;3,48;0;0;0;0;0;0;7,99;7,49;0,5;0;0,31;0,33;0;0
09/09/2018 07:00;44,28;40;30,17;48,36;15,7;0;0;0;0;13,06;6,78;1,26;0,3;3,46;0;0;0,69;0;0;0;8;7,49;0,5;0;0,33;0,35;0;0
09/09/2018 08:00;39,53;40;29,2;54,83;40,08;0;0;0;0;13,48;7;1,32;0,3;3,43;0;0;0,61;0;0;0;8;7,5;0,5;0;0,31;0,3;0;0
09/09/2018 09:00;67,97;40;20,95;7,39;18,96;0;0;0;0;16,1;8,97;1,82;0,3;3,43;0;0;0;0;0;0;8;7,49;0,5;0;0,33;0,27;0;0
09/09/2018 10:00;40,01;40;24,3;15,13;2,82;0;0;0;0;16,3;9,15;1,87;0,31;3,45;0;0;0;0;0;0;7,99;7,47;0,5;0;0,31;0,34;0;0
09/09/2018 11:00;50,71;40;19,29;12;51,76;0;0;0;0;15,29;8,82;1,77;0,31;3,43;0;0;0;0;0;0;8;7,49;0,5;0;0,33;0,35;0;0
09/09/2018 12:00;62,04;40;46,1;18,62;23,54;0;0;0;0;13,69;7,97;1,57;0,31;3,47;0;0;0;0;0;0;7,99;7,5;0,5;0;0,32;0,27;0;0
09/09/2018 13:00;11,28;40;4,21;23,52;34,09;0;0;0;0;15,03;8,69;1,77;0,31;3,44;0;0;0,04;0;0;0;8,35;7,77;0,5;0;0,34;0,3;0;0
09/09/2018 14:00;41,07;40;20,76;46,47;48,25;0;0;0;0;15,36;8,9;1,8;0,31;3,46;0;0;0,72;0;0;0;8,53;7,91;0,5;0;0,31;0,33;0;0
09/09/2018 15:00;77,86;40;27,22;22,7;35,61;0;0;0;0;15,4;8,25;1,63;0,31;3,47;0;0;0;0;0;0;8,56;7,96;0,5;0;0,17;0,34;0;0
09/09/2018 16:00;53,5;40;14,55;7,72;48,22;0;0;0;0;15,7;8,28;1,65;0,31;3,48;0;0;0;0;0;0;8,59;7,99;0,5;0;0;0,25;0;0
09/09/2018 17:00;77,14;40;16,56;45,53;15,82;0;0;0;0;15,56;8,81;1,78;0,32;3,45;0;0;0;0;0;0;8,48;8,01;0,5;0;0,11;0,26;0;0
09/09/2018 18:00;48,77;40;41,11;27,02;30,27;0;0;0;0;15,66;9,02;1,84;0,32;3,46;0;0;0,45;0;0;0;8,48;8,01;0,5;0;0,28;0,48;0;0
09/09/2018 19:00;27,56;40;30,71;11,16;4,51;0;0;0;0;15,41;8,9;1,8;0,32;3,43;0;0;0,53;46,65;77,16;0;8,42;8,15;0,77;0;0,31;0,48;0;0
09/09/2018 20:00;46,67;40;22,7;33,84;52,05;0;0;0;0;15,48;8,98;1,83;0,32;3,47;0;0;0;54,42;89,84;0;8,63;8,21;0,8;0;0,32;0,48;0;0
09/09/2018 21:00;41,22;40;36,18;35,84;13,6;0;0;0;0;15,52;9,15;1,87;0,32;3,46;0;0;0;9,85;15,91;0;13,96;12,55;0,8;0;0,33;0,48;0;0
09/09/2018 22:00;83,59;40;29,88;2,7;23,16;0;0;0;0;15,49;8,19;1,62;0,33;3,46;0;0;0;0;0;0;14,05;12,64;0,79;0;0,32;0,48;0;0
09/09/2018 23:00;2,19;40;2,74;1,06;48,86;0;0;0;0;15,56;8,19;1,62;0,33;3,44;0;0;0;0;0;0;14,01;12,65;0,79;0;0,31;0,49;0;0
10/09/2018 00:00;52,61;40;25,39;10,89;11,63;0;0;0;0;15,49;8,71;1,75;0,33;3,46;0;0;0;0;0;0;13,94;12,65;0,79;0;0,29;0,48;0;0
10/09/2018 01:00;52,87;40;19,01;22,11;56,06;0;0;0;0;15,56;8,94;1,83;0,33;3,47;0;0;0;0;0;0;13,98;12,66;0,12;0;0,29;0,49;0;0
10/09/2018 02:00;59,32;40;21,28;42,36;19,36;0;0;0;0;7,55;4,27;0,55;0,33;0,59;0;0;0;0;0;0;13,96;12,65;0;0;0,27;0,48;0;0
10/09/2018 03:00;65,98;40;4,43;50,37;59,59;0;0;0;0;0,22;2,91;0,17;0,33;0;0;0;0;0;0;0;13,96;12,67;0;0;0,26;0,49;0;0
10/09/2018 04:00;25,87;40;5,64;15,77;37,81;0;0;0;0;0,01;2,79;0,15;0,33;0;0;0;0;0;0;0;13,94;12,67;0;0;0,27;0,49;0;0
10/09/2018 05:00;42,77;40;7,65;36,55;53,42;0;0;0;0;17,01;8,44;1,67;0,33;3,28;0;0;0;0;0;0;13,99;12,66;0;0;0,26;0,49;0;0
10/09/2018 06:00;18,73;40;44,66;25,71;47,65;0;0;0;0;15,89;7,15;1,36;0,32;3,46;0;0;0;0;0;0;13,97;12,67;0;0;0,25;0,49;0;0
10/09/2018 07:00;0,87;40;23,81;28,19;10,19;0;0;0;0;12,5;5,35;0,86;0,33;3,45;0;0;0,69;0;0;0;13,97;12,68;0,29;0;0,27;0,49;0;0
10/09/2018 08:00;23,41;40;17,7;19,92;36,73;0;0;0;0;13,09;6,2;1,1;0,33;3,48;0;0;0,74;50,72;82,35;0;14,01;12,68;0,33;0;0,26;0,48;0;0
10/09/2018 09:00;16,36;40;8,79;22,21;30,48;0;0;0;0;13,63;7,41;1,43;0,33;3,43;0;0;0,74;59,47;94,83;0;14,02;12,68;0,31;0;0,26;0,49;0;0
10/09/2018 10:00;19,34;40;19,15;18,34;29,08;0;0;0;0;16,57;9,19;1,88;0,33;3,48;0;0;0,12;59,94;16,84;0;14,05;13,03;0,44;0;0,26;0,49;0;0
10/09/2018 11:00;78,85;40;23,75;1,19;1,19;0;0;0;0;16,54;9,37;1,93;0,33;3,45;0;0;0;10,95;0;0;14,04;13,21;0,5;0;0,24;0,49;0;0
10/09/2018 12:00;31,81;40;22,64;19,61;51,29;0;0;0;0;13,7;7,83;1,52;0,34;3,46;0;0;0;0;0;0;14,01;13,2;0,5;0;0,23;0,49;0;0
10/09/2018 13:00;28,13;40;35,81;36,78;55,25;0;0;0;0;14,53;8,38;0,99;0,34;3,44;0;0;0;0;0;0;14;13,2;0,5;0;0,24;0,49;0;0
10/09/2018 14:00;29,63;40;1,54;19,3;20,41;0;0;0;0;15,35;7,84;1,03;0,34;3,47;0;0;0;0;0;0;14,02;13,21;0,5;0;0,22;0,48;0;0
10/09/2018 15:00;39,81;40;19,55;23,58;10,46;0;0;0;0;15,63;8,4;0,79;0,34;3,46;0;0;0,29;0;0;0;14,01;13,21;0,5;0;0,22;0,49;0;0
10/09/2018 16:00;50,46;40;47,43;48,09;34,05;0;0;0;0;15,75;9,54;1,75;0,34;3,47;0;0;0,74;0;86,55;0;13,99;13,19;0,5;0;0,22;0,49;0;0
10/09/2018 17:00;75,23;40;41,42;15,64;22,23;0;0;0;0;15,71;9,1;1,85;0,34;3,45;0;0;0;1,19;99,95;0;13,98;13,19;0,5;0;0,25;0,48;0;0
10/09/2018 18:00;3,74;40;26,93;42,56;2,25;0;0;0;35,08;15,84;9,12;1,87;0,34;3,47;0;0;0;56,59;99,24;0;14,01;13,19;0,5;0;0,23;0,49;0;0
10/09/2018 19:00;15,62;40;29,77;46,34;50,81;0;0;0;14,76;14,96;8,18;1,62;0,34;3,47;0;0;0;59,55;98,54;0;14;13,18;0,5;0;0,26;0,48;0;0
10/09/2018 20:00;5,15;40;46,29;3,39;45,75;0;0;0;0;14,7;7,4;1,43;0,34;3,46;0;0;0;40,55;97,63;0;13,96;13,19;0,5;0;0,24;0,48;0;0
10/09/2018 21:00;31,91;40;16,03;9,63;41,93;0;0;0;0;14,74;8,16;1,62;0,35;3,46;0;0;0;0;17,13;0;13,98;12,98;0,5;0;0,27;0,49;0;0
10/09/2018 22:00;28,92;40;24,63;12,8;4,37;0;0;0;0;14,7;8,85;1,79;0,35;3,46;0;0;0;0;0;0;13,97;12,89;0,5;0;0,26;0,48;0;0
10/09/2018 23:00;23,49;40;26,9;4,73;38,23;0;0;0;0;7,23;4,2;0,56;0,35;0,5;0;0;0;0;0;0;12,86;11,9;0,5;0;0,28;0,49;0;0
11/09/2018 00:00;1,8;40;22,7;48,12;11,87;0;0;0;0;1,32;2,92;0,17;0,35;0;0;0;0;0;0;0;12,49;11,56;0,49;0;0,3;0,49;0;0
11/09/2018 01:00;34,95;40;41,97;38,06;19,91;0;0;0;0;0;2,86;0,17;0,35;0;0;0;0;0;0;0;12,46;11,44;0,5;0;0,28;0,49;0;0
11/09/2018 02:00;77,94;40;14,02;35,11;9,63;0;0;0;0;0;0;0;0,35;0;0;0;0;0;0;0;12,48;11,43;0,5;0;0,29;0,48;0;0
11/09/2018 03:00;24,69;40;20,96;6,8;2,63;0;0;0;0;0;0;0;0,34;0;0;0;0;0;0;0;12,48;11,43;0,5;0;0,28;0,49;0;0
11/09/2018 04:00;51,32;40;15,26;28,71;45,32;0;0;0;0;0;0;0;0,34;0;0;0;0;0;0;0;12,47;11,41;0,5;0;0,29;0,49;0;0
11/09/2018 05:00;57,15;40;45,92;29,97;20,02;0;0;0;0;16,73;7,56;1,43;0,34;3,18;0;0;0;0;0;0;12,48;11,39;0,5;0;0,28;0,48;0;0
11/09/2018 06:00;76,74;40;32,54;37;56,55;0;0;0;0;16,25;8,3;1,67;0,33;3,49;0;0;0;25,86;44,95;0;12,48;11,39;0,5;0;0,31;0,48;0;0
11/09/2018 07:00;2,1;40;27,05;27,89;8,89;0;0;0;0;13,97;7,93;1,56;0,33;3,44;0;0;0;59,48;98,42;0;12,49;11,44;0,5;0;0,31;0,48;0;0
11/09/2018 08:00;49,83;40;10,71;4,7;43,8;0;0;0;0;13,01;6,76;1,24;0,33;3,43;0;0;0;58,88;96,78;0;12,47;11,4;0,5;0;0,31;0,45;0;0
11/09/2018 09:00;34,21;40;43,38;32,04;53,5;0;0;0;0;15,34;8,66;1,74;0,33;3,45;0;0;0;10,64;17,03;0;12,51;11,4;0,5;0;0,3;0,42;0;0
11/09/2018 10:00;45,15;40;1,43;51,43;48,87;0;0;0;0;15,75;8,96;1,82;0,33;3,46;0;0;0;0;0;0;12,52;11,44;0,5;0;0,3;0,46;0;0
11/09/2018 11:00;61,32;40;6,03;41,68;30,94;0;0;0;0;15,83;9,12;1,86;0,33;3,46;0;0;0;0;0;0;12,48;11,46;0,5;0;0,34;0,48;0;0
11/09/2018 12:00;79,49;40;5,99;22,72;55,58;0;0;0;0;15,84;8,33;1,65;0,33;3,43;0;0;0,51;0;0;0;12,47;11,42;0,5;0;0,36;0,49;0;0
11/09/2018 13:00;68,32;40;44,78;50,52;21,64;0;0;0;0;15,86;8,56;1,72;0,33;3,45;0;0;0,73;0;0;0;12,46;11,39;0,5;0;0,33;0,46;0;0
11/09/2018 14:00;65,55;40;15,55;16,73;41,03;0;0;0;0;14,88;8,5;1,7;0,35;3,42;0;0;0,73;0;0;0;12,46;11,4;0,5;0;0,31;0,42;0;0
